"folderName","anyInserted","anyDeleted","getMovedSrcs","UpdatedSrcs","insertedIfConditions","deletedIfStmts","elseInserted","elseDeleted","AnythingInLineMoved","AnythingInLineUpdated","AnythingInLineDeleted","AnythingMovedIntoLine","AnythingInsertedIntoLine","EntireLineMoved","EntireLineDeleted","stringsUpdated","magicStringsReplaced","MovedBlocksInIfConditions","AddedOrUpdatedComments","InsertedAssertConditions","InsertedTryCatch","UpdatedValueAssignments","RemovedTryCatch","UpdatedFuncArguments","hasOldFile","hasNewFile","numOldFiles","numNewFiles","isDupe","error"
"9fdfeff1_9c5cad7d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_2cce082e","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_3f5f7e42","0","55","465","8","1","0","0","5","1","0","0","6","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0",
"3f79a3b5_1a911946","0","20","4","1","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_7dd248d3","0","42","26","2","0","0","0","3","1","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_72602402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_b997ed90","4","29","21","9","0","0","0","1","1","1","0","1","4","1","0","0","0","0","1","0","0","3","0","0","1","1","1","1","0",
"9fdfeff1_ebfc5f73","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_899d165b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_f60e2a31","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_0a059c14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_c102920c","0","12","0","0","0","0","0","0","0","0","1","0","14","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_09432515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_9347f31b","0","45","47","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_49015204","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_b46cd436","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_12c79d14","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_c322fd0e","4","2","14","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_328d582a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_6d4e876f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_9aba3edc","0","124","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"bfdaf3ff_da408b38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_511a14c6","0","8","18","0","0","1","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_61e21904","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_06859c53","0","82","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_78fcf13d","0","27","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_8c66fcc0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_eafd8fb1","2","1","0","6","0","0","0","0","0","0","0","0","2","0","0","8","0","0","8","0","0","6","0","0","1","1","1","1","0",
"9fdfeff1_0aa88689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_1aa5b304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_1897493d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_0f32d85e","0","31","0","4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_62d9ed81","0","246","504","19","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_ab85b2ae","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_36dff90d","0","21","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0",
"9fdfeff1_f89da557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_c58e032d","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_4e35b9a7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_40970592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_4bbdcab5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"bfdaf3ff_5dd1cefa","0","5","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_81744f69","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","1","1","1","1","0","syntax"
"5fc1f717_c73259a7","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_024e256e","11","15","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_942a0b2a","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_f206f01c","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_cfa4d0a8","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_d8242f10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_afd61ac2","5","45","139","2","0","0","0","2","1","0","0","15","11","1","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_ee2ce34b","19","10","48","3","1","0","0","0","1","0","0","3","8","0","0","0","0","0","1","0","0","2","0","0","1","1","1","1","0",
"3fce034c_41b5b930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8d405037","0","79","236","6","0","0","0","0","2","0","0","3","3","1","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0",
"9fdfeff1_72a48d07","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_524525b3","10","55","236","2","1","0","0","0","1","0","0","17","0","1","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0",
"ffd0ebdf_cd1b3a71","0","105","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0",
"9fdfeff1_4a54f254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_66c2b836","0","22","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"ffb9cba7_fee1d4ff","17","1","1","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_c96302dd","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_fa6ad417","0","13","14","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_8fc61f49","0","246","200","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_8590e9ee","20","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"bfdaf3ff_b3d11efe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_01356846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_8a228d01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_24a433a4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_e5178745","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_172bdc82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3fce034c_f0e0dfce","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_0b475f54","0","41","69","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f427d2b5","55","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_138fac2a","13","12","94","3","0","0","0","0","1","0","0","14","6","1","0","0","0","0","1","0","0","2","0","0","1","1","1","1","0",
"bfdaf3ff_58683ff4","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_447c9db4","0","197","24","5","0","0","0","2","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_cb092d31","12","8","0","3","0","0","0","0","0","0","0","0","12","0","0","2","0","0","2","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_4caf4e9b","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_c9d9da55","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_0db7dbd7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3f79a3b5_dca5b39d","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0ac6ea69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_3b8f7ecd","9","48","66","3","1","1","0","1","1","0","0","7","9","1","0","5","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_5b12a564","0","3","279","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_88ee4f89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_b3e9a41a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_0d6b7685","3","283","703","28","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_e13fd3b2","0","22","23","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_1f65cfb5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_b36f8f91","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_d34f75bc","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_67bdf1d6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"dfd5e7cf_c6143ba3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_5f5117d8","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_3cb47dd1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_73d55d42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_e03f08d4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ab617707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_1f3f4a25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_99ba446c","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_c7ea9dd6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3fce034c_4e5b8c53","0","49","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_53298b34","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"dfd5e7cf_878f23cb","10","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_06481985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_662ecafb","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_d0a3be4e","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_0dd2205d","1","20","78","2","3","0","0","0","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_87c25558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8ff37fe7","0","8","4","3","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_6ff59250","60","57","149","2","0","0","0","2","0","0","0","0","60","0","0","0","0","0","0","0","1","0","1","3","1","1","1","1","0",
"5fc1f717_92963a93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8963ed41","2","4","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0",
"3f79a3b5_cef26ee4","0","41","68","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6ca8571f","299","68","606","14","0","0","0","0","0","0","0","0","107","1","0","0","0","0","3","0","0","4","0","0","1","1","1","1","0",
"3f79a3b5_258e0a26","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_8f639fdc","0","14","5","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_9e590f8f","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_1f35a546","71","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_57df1668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_94d20bd1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_fcad0f83","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_002246a5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_771dd7bb","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"dfd5e7cf_fa180682","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_2ef5e383","17","10","171","4","0","0","0","0","6","0","1","17","34","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_29ae8181","2","4","344","1","0","0","0","0","2","0","0","6","6","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_5d2de4aa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_ee7d361c","121","519","178","8","2","0","0","13","0","0","0","0","0","0","0","1","0","0","8","0","2","0","0","0","1","1","1","1","0",
"3f79a3b5_7757c6cd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_da940b47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_b7233f05","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_8777bea0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_6e9e7db9","0","37","10","5","0","0","0","1","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","1","1","1","1","0",
"1f769fc5_0bcfe87f","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_880d47e9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_add99483","0","20","78","2","0","0","0","0","1","0","0","12","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"5fc1f717_8974369b","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_2babbd75","0","11","15","1","0","0","0","3","0","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_e1ae949f","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_2a28ea30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_ce3ba4ce","3","1","1","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0",
"3f79a3b5_be06b972","14","62","0","3","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_21f971c7","0","49","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_54a670c3","2","10","0","0","0","0","0","0","0","0","1","0","2","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_093b0f9c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_8aed118d","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_5c264acd","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_544a0727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_0e0a9e25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3fce034c_bc45a219","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_64c08f7e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_e6af2092","1","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_0e8b201f","10","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_736d2497","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"5fc1f717_4e6dca97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_05190287","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_92bb1010","0","8","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"bfdaf3ff_8474cf69","0","0","0","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_f105407b","11","345","509","24","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0",
"9fdfeff1_a8b36be8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_6cf80a17","0","1","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_440eb330","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","2","0","0","1","1","1","1","0",
"9fdfeff1_cf6db032","0","6","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"5fc1f717_7271970c","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"dfd5e7cf_bdab58d4","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","0",
"3f79a3b5_8c0246b8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_74cb7e52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_21e65a18","0","20","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_6d29a787","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3f79a3b5_23141199","32","59","31","2","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","1","1","0",
"3fce034c_6ef3e80b","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_5752cada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_531bde1b","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a7c67967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"5fc1f717_7cb93c13","9","58","53","3","0","0","0","2","4","0","0","10","18","1","0","3","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_813dc6de","104","54","54","13","2","1","0","1","0","0","0","0","223","0","0","0","0","0","5","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_b08a9118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"9fdfeff1_43fdb806","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3f79a3b5_55f6822e","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"3fce034c_330f75e2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"3fce034c_216df131","0","49","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_a7463e7a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
"9fdfeff1_4325cf09","0","319","467","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"3fce034c_4099096c","0","59","61","1","0","0","0","0","0","0","1","0","50","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0",
"9fdfeff1_1738ea3a","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",
